Ticker,Date,Close,Volume,Stock Splits,Name,Sector
"6758.T","2025-07-22 00:00:00+09:00",3528.545,11235300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-07-23 00:00:00+09:00",3681.093,20639900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-07-24 00:00:00+09:00",3775.812,16384400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-07-25 00:00:00+09:00",3695.052,9921000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-07-28 00:00:00+09:00",3627.252,9954400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-07-29 00:00:00+09:00",3594.350,8436100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-07-30 00:00:00+09:00",3631.241,10099200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-07-31 00:00:00+09:00",3671.123,12172600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-01 00:00:00+09:00",3669.128,12274300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-04 00:00:00+09:00",3606.314,9324000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-05 00:00:00+09:00",3617.282,9201200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-06 00:00:00+09:00",3696.049,11220300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-07 00:00:00+09:00",3848.597,33559300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-08 00:00:00+09:00",3983.198,34056600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-12 00:00:00+09:00",3980.207,21378800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-13 00:00:00+09:00",4117.799,19538500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-14 00:00:00+09:00",4057.976,14848500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-15 00:00:00+09:00",4279.320,17329500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-18 00:00:00+09:00",4170.643,16463300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-19 00:00:00+09:00",4155.687,9659400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-20 00:00:00+09:00",4115.805,10492100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-21 00:00:00+09:00",4081.905,9124100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-22 00:00:00+09:00",4208.530,11847200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-25 00:00:00+09:00",4161.669,8081900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-26 00:00:00+09:00",4083.899,13435900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-27 00:00:00+09:00",4084.896,8899900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-28 00:00:00+09:00",4130.761,13136800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-08-29 00:00:00+09:00",4070.938,11325300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-01 00:00:00+09:00",4009.121,7676500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-02 00:00:00+09:00",4002.142,8262500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-03 00:00:00+09:00",3978.213,10706000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-04 00:00:00+09:00",4092.873,10152900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-05 00:00:00+09:00",4079.911,11283900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-08 00:00:00+09:00",4171.640,12784700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-09 00:00:00+09:00",4204.542,11371800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-10 00:00:00+09:00",4263.368,11069400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-11 00:00:00+09:00",4242.430,10522700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-12 00:00:00+09:00",4273.338,15107400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-16 00:00:00+09:00",4208.530,15476700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-17 00:00:00+09:00",4254.394,11898000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-18 00:00:00+09:00",4419.904,16890600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-19 00:00:00+09:00",4308.235,22209700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-22 00:00:00+09:00",4204.333,12998042,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-24 00:00:00+09:00",4139.209,20918860,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-25 00:00:00+09:00",4271.373,21348824,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-26 00:00:00+09:00",4218.699,22943128,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-29 00:00:00+09:00",4268.000,19566400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-09-30 00:00:00+09:00",4259.000,16105800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-01 00:00:00+09:00",4215.000,14775100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-02 00:00:00+09:00",4112.000,15185300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-03 00:00:00+09:00",4206.000,9277300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-06 00:00:00+09:00",4492.000,21132700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-07 00:00:00+09:00",4497.000,14524300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-08 00:00:00+09:00",4545.000,15576000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-09 00:00:00+09:00",4648.000,13895100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-10 00:00:00+09:00",4461.000,19035600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-14 00:00:00+09:00",4310.000,19053400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-15 00:00:00+09:00",4342.000,11537300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-16 00:00:00+09:00",4321.000,10508900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-17 00:00:00+09:00",4300.000,11461600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-20 00:00:00+09:00",4420.000,9863400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-21 00:00:00+09:00",4418.000,11129800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-22 00:00:00+09:00",4400.000,8117500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-23 00:00:00+09:00",4389.000,10770500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-24 00:00:00+09:00",4377.000,7675900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-27 00:00:00+09:00",4402.000,10964500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-28 00:00:00+09:00",4375.000,8515800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-29 00:00:00+09:00",4315.000,9830300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-30 00:00:00+09:00",4232.000,20628100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-10-31 00:00:00+09:00",4332.000,16334500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-04 00:00:00+09:00",4295.000,14034600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-05 00:00:00+09:00",4244.000,15647000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-06 00:00:00+09:00",4350.000,13588900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-07 00:00:00+09:00",4259.000,13062400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-10 00:00:00+09:00",4284.000,10442600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-11 00:00:00+09:00",4520.000,30172000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-12 00:00:00+09:00",4686.000,21405000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-13 00:00:00+09:00",4669.000,13979200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-14 00:00:00+09:00",4700.000,13383800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-17 00:00:00+09:00",4548.000,15228300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-18 00:00:00+09:00",4409.000,12530700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-19 00:00:00+09:00",4332.000,13170800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-20 00:00:00+09:00",4461.000,13478300,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-21 00:00:00+09:00",4507.000,24795200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-25 00:00:00+09:00",4388.000,20718200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-26 00:00:00+09:00",4525.000,11471500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-27 00:00:00+09:00",4583.000,9027700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-11-28 00:00:00+09:00",4575.000,9647000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-01 00:00:00+09:00",4414.000,9494800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-02 00:00:00+09:00",4442.000,9620200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-03 00:00:00+09:00",4388.000,11108400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-04 00:00:00+09:00",4418.000,9023800,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-05 00:00:00+09:00",4332.000,11284700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-08 00:00:00+09:00",4300.000,8999000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-09 00:00:00+09:00",4306.000,10206500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-10 00:00:00+09:00",4182.000,14168200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-11 00:00:00+09:00",4100.000,14885000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-12 00:00:00+09:00",4181.000,18320400,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-15 00:00:00+09:00",4139.000,7929100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-16 00:00:00+09:00",4071.000,13090100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-17 00:00:00+09:00",4039.000,13727600,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-18 00:00:00+09:00",4056.000,12877200,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-19 00:00:00+09:00",3994.000,20303000,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-22 00:00:00+09:00",3960.000,12472900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-23 00:00:00+09:00",4069.000,10782500,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-24 00:00:00+09:00",3990.000,10050700,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-25 00:00:00+09:00",4039.000,3991100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-26 00:00:00+09:00",4045.000,6004900,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-29 00:00:00+09:00",4029.000,7097100,0.000,"Sony Group Corporation","Technology"
"6758.T","2025-12-30 00:00:00+09:00",4024.000,7459900,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-05 00:00:00+09:00",4079.000,13062000,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-06 00:00:00+09:00",4111.000,14134700,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-07 00:00:00+09:00",3976.000,24382400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-08 00:00:00+09:00",3930.000,16921400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-09 00:00:00+09:00",3876.000,20179800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-13 00:00:00+09:00",3835.000,28446400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-14 00:00:00+09:00",3848.000,23065400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-15 00:00:00+09:00",3904.000,19963800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-16 00:00:00+09:00",3852.000,18315800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-19 00:00:00+09:00",3780.000,13754500,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-20 00:00:00+09:00",3736.000,13896800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-21 00:00:00+09:00",3701.000,18278100,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-22 00:00:00+09:00",3631.000,18326300,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-23 00:00:00+09:00",3614.000,25770900,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-26 00:00:00+09:00",3546.000,20403200,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-27 00:00:00+09:00",3490.000,17298200,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-28 00:00:00+09:00",3404.000,20682800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-29 00:00:00+09:00",3432.000,22968600,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-01-30 00:00:00+09:00",3454.000,18737100,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-02 00:00:00+09:00",3409.000,19623600,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-03 00:00:00+09:00",3505.000,22011200,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-04 00:00:00+09:00",3345.000,22523600,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-05 00:00:00+09:00",3348.000,59424500,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-06 00:00:00+09:00",3507.000,45791100,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-09 00:00:00+09:00",3455.000,30925100,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-10 00:00:00+09:00",3560.000,24349100,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-12 00:00:00+09:00",3605.000,26693700,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-13 00:00:00+09:00",3552.000,25520600,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-16 00:00:00+09:00",3608.000,15903500,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-17 00:00:00+09:00",3487.000,18584500,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-18 00:00:00+09:00",3473.000,19521400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-19 00:00:00+09:00",3445.000,16055700,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-20 00:00:00+09:00",3336.000,26683400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-24 00:00:00+09:00",3306.000,28076300,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-25 00:00:00+09:00",3292.000,24268700,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-26 00:00:00+09:00",3398.000,28179600,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-02-27 00:00:00+09:00",3643.000,42570600,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-02 00:00:00+09:00",3593.000,20165800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-03 00:00:00+09:00",3368.000,30013100,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-04 00:00:00+09:00",3389.000,29308300,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-05 00:00:00+09:00",3380.000,25755800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-06 00:00:00+09:00",3473.000,17518800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-09 00:00:00+09:00",3346.000,25561600,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-10 00:00:00+09:00",3403.000,23683400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-11 00:00:00+09:00",3446.000,18101400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-12 00:00:00+09:00",3459.000,14719400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-13 00:00:00+09:00",3458.000,19008100,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-16 00:00:00+09:00",3384.000,14831700,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-17 00:00:00+09:00",3327.000,20681000,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-18 00:00:00+09:00",3286.000,25483400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-19 00:00:00+09:00",3271.000,23963400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-23 00:00:00+09:00",3192.000,18824900,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-24 00:00:00+09:00",3232.000,18816400,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-25 00:00:00+09:00",3266.000,15502800,0.000,"Sony Group Corporation","Technology"
"6758.T","2026-03-26 00:00:00+09:00",3218.000,13791300,0.000,"Sony Group Corporation","Technology"
"6762.T","2025-03-27 00:00:00+09:00",1601.380,8439500,0.000,"TDK Corporation","Technology"
"6762.T","2025-03-28 00:00:00+09:00",1587.485,7981300,0.000,"TDK Corporation","Technology"
"6762.T","2025-03-31 00:00:00+09:00",1534.387,13557100,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-01 00:00:00+09:00",1501.139,10233900,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-02 00:00:00+09:00",1521.981,10560900,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-03 00:00:00+09:00",1413.303,14521700,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-04 00:00:00+09:00",1321.002,17152700,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-07 00:00:00+09:00",1173.121,15787900,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-08 00:00:00+09:00",1307.603,13836900,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-09 00:00:00+09:00",1236.640,18015800,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-10 00:00:00+09:00",1377.574,12278100,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-11 00:00:00+09:00",1316.039,13522100,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-14 00:00:00+09:00",1373.604,12732500,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-15 00:00:00+09:00",1353.754,8762700,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-16 00:00:00+09:00",1342.837,6526800,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-17 00:00:00+09:00",1388.987,8103400,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-18 00:00:00+09:00",1364.671,3964700,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-21 00:00:00+09:00",1335.889,5680400,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-22 00:00:00+09:00",1321.994,6578400,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-23 00:00:00+09:00",1369.138,8062800,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-24 00:00:00+09:00",1417.273,8564300,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-25 00:00:00+09:00",1456.973,8784800,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-28 00:00:00+09:00",1448.537,8084100,0.000,"TDK Corporation","Technology"
"6762.T","2025-04-30 00:00:00+09:00",1510.071,21389300,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-01 00:00:00+09:00",1568.131,13443900,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-02 00:00:00+09:00",1535.379,10700400,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-07 00:00:00+09:00",1535.379,8130300,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-08 00:00:00+09:00",1520.988,6301000,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-09 00:00:00+09:00",1571.605,11259700,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-12 00:00:00+09:00",1603.861,7337700,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-13 00:00:00+09:00",1648.523,13350300,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-14 00:00:00+09:00",1619.741,6979500,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-15 00:00:00+09:00",1580.538,6402500,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-16 00:00:00+09:00",1548.282,5860800,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-19 00:00:00+09:00",1543.319,5129300,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-20 00:00:00+09:00",1546.297,7452400,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-21 00:00:00+09:00",1529.424,6129700,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-22 00:00:00+09:00",1529.424,7467000,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-23 00:00:00+09:00",1525.454,5162400,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-26 00:00:00+09:00",1511.560,5268100,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-27 00:00:00+09:00",1558.703,6835500,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-28 00:00:00+09:00",1555.229,6132400,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-29 00:00:00+09:00",1589.966,7142600,0.000,"TDK Corporation","Technology"
"6762.T","2025-05-30 00:00:00+09:00",1587.981,21674900,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-02 00:00:00+09:00",1524.462,6051500,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-03 00:00:00+09:00",1496.672,6102700,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-04 00:00:00+09:00",1530.913,6346900,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-05 00:00:00+09:00",1495.680,6126500,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-06 00:00:00+09:00",1502.131,5330300,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-09 00:00:00+09:00",1524.958,5359700,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-10 00:00:00+09:00",1531.409,6351100,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-11 00:00:00+09:00",1569.124,5271500,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-12 00:00:00+09:00",1530.417,6811500,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-13 00:00:00+09:00",1481.785,14991500,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-16 00:00:00+09:00",1500.146,5281500,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-17 00:00:00+09:00",1517.018,5898500,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-18 00:00:00+09:00",1537.364,6552200,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-19 00:00:00+09:00",1522.477,4833300,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-20 00:00:00+09:00",1566.643,14627400,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-23 00:00:00+09:00",1546.297,5357800,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-24 00:00:00+09:00",1553.244,6925400,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-25 00:00:00+09:00",1577.560,4814200,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-26 00:00:00+09:00",1579.049,7598400,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-27 00:00:00+09:00",1662.914,12317700,0.000,"TDK Corporation","Technology"
"6762.T","2025-06-30 00:00:00+09:00",1682.764,10902500,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-01 00:00:00+09:00",1623.711,7276000,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-02 00:00:00+09:00",1593.440,11293600,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-03 00:00:00+09:00",1620.237,13251000,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-04 00:00:00+09:00",1606.839,6002500,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-07 00:00:00+09:00",1574.086,3748900,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-08 00:00:00+09:00",1621.726,8861200,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-09 00:00:00+09:00",1630.162,4294400,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-10 00:00:00+09:00",1603.861,7495700,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-11 00:00:00+09:00",1651.997,8920000,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-14 00:00:00+09:00",1650.508,4984400,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-15 00:00:00+09:00",1674.824,6142600,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-16 00:00:00+09:00",1639.591,5876600,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-17 00:00:00+09:00",1647.531,5584800,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-18 00:00:00+09:00",1662.418,6483100,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-22 00:00:00+09:00",1643.561,5572900,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-23 00:00:00+09:00",1801.366,17283100,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-24 00:00:00+09:00",1828.660,10319600,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-25 00:00:00+09:00",1801.862,7901800,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-28 00:00:00+09:00",1832.133,6303500,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-29 00:00:00+09:00",1787.471,6705000,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-30 00:00:00+09:00",1793.922,6459500,0.000,"TDK Corporation","Technology"
"6762.T","2025-07-31 00:00:00+09:00",1843.051,7158400,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-01 00:00:00+09:00",1861.908,10777300,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-04 00:00:00+09:00",1767.622,13747000,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-05 00:00:00+09:00",1799.877,7397600,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-06 00:00:00+09:00",1795.411,4639200,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-07 00:00:00+09:00",1862.901,9241400,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-08 00:00:00+09:00",1890.690,10450500,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-12 00:00:00+09:00",1903.593,9859500,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-13 00:00:00+09:00",1979.022,10865400,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-14 00:00:00+09:00",1916.495,7532800,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-15 00:00:00+09:00",1903.096,6871900,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-18 00:00:00+09:00",1909.051,5495700,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-19 00:00:00+09:00",1942.300,7049700,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-20 00:00:00+09:00",1913.021,7412900,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-21 00:00:00+09:00",1899.126,4559500,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-22 00:00:00+09:00",1900.615,3099700,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-25 00:00:00+09:00",1875.803,4471100,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-26 00:00:00+09:00",1891.683,6838900,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-27 00:00:00+09:00",1910.044,4693200,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-28 00:00:00+09:00",1931.382,5344700,0.000,"TDK Corporation","Technology"
"6762.T","2025-08-29 00:00:00+09:00",1921.457,5499300,0.000,"TDK Corporation","Technology"
